data extract finished>>>begin EM algorithm>>>2018-04-30 09:28:38,819 INFO    : data extract finished>>>begin EM algorithm>>>
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,573 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,574 INFO    : =================================================================================================
2018-05-06 14:21:47,582 INFO    : =================================================================================================
2018-05-06 14:21:47,582 INFO    : =================================================================================================
2018-05-06 14:21:47,587 INFO    : =================================================================================================
2018-05-06 14:21:47,587 INFO    : =================================================================================================
2018-05-06 14:21:47,588 INFO    : =================================================================================================
2018-05-06 14:21:47,588 INFO    : =================================================================================================
2018-05-06 14:21:47,589 INFO    : =================================================================================================
2018-05-06 14:21:47,589 INFO    : =================================================================================================
2018-05-06 14:23:21,399 INFO    : =================================================================================================
2018-05-06 14:23:21,399 INFO    : =================================================================================================
2018-05-06 14:23:21,400 INFO    : =================================================================================================
2018-05-06 14:23:21,400 INFO    : =================================================================================================
2018-05-06 14:23:21,400 INFO    : =================================================================================================
2018-05-06 14:23:21,400 INFO    : =================================================================================================
2018-05-06 14:23:21,401 INFO    : =================================================================================================
2018-05-06 14:23:21,401 INFO    : =================================================================================================
2018-05-06 14:25:58,764 INFO    : =================================================================================================
2018-05-06 14:25:58,764 INFO    : =================================================================================================
2018-05-06 14:25:58,766 INFO    : =================================================================================================
2018-05-06 14:25:58,766 INFO    : =================================================================================================
2018-05-06 14:25:58,766 INFO    : =================================================================================================
2018-05-06 14:25:58,766 INFO    : =================================================================================================
2018-05-06 14:25:58,767 INFO    : =================================================================================================
2018-05-06 14:25:58,767 INFO    : =================================================================================================
2018-05-06 14:28:50,954 INFO    : =================================================================================================
2018-05-06 14:28:50,954 INFO    : =================================================================================================
2018-05-06 14:28:50,955 INFO    : =================================================================================================
2018-05-06 14:28:50,955 INFO    : =================================================================================================
2018-05-06 14:28:50,955 INFO    : =================================================================================================
2018-05-06 14:28:50,955 INFO    : =================================================================================================
2018-05-06 14:28:50,956 INFO    : =================================================================================================
2018-05-06 14:28:50,956 INFO    : =================================================================================================
2018-05-06 14:30:19,343 INFO    : =================================================================================================
2018-05-06 14:30:19,343 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:30:19,346 INFO    : =================================================================================================
2018-05-06 14:31:04,135 INFO    : =================================================================================================
2018-05-06 14:31:04,135 INFO    : =================================================================================================
2018-05-06 16:48:51,431 INFO    : =================================================================================================
2018-05-06 19:10:23,645 INFO    : =================================================================================================
2018-05-06 19:11:24,966 INFO    : =================================================================================================
2018-05-06 19:50:14,863 INFO    : =================================================================================================
2018-05-06 19:56:03,061 INFO    : =================================================================================================
2018-05-06 20:01:44,229 INFO    : =================================================================================================
2018-05-06 20:07:30,844 INFO    : =================================================================================================
2018-05-06 20:10:37,137 INFO    : =================================================================================================
2018-05-06 20:10:44,378 INFO    : extract finish,do other work
2018-05-06 20:10:44,379 INFO    : other work finish, do _compute_all()
2018-05-07 09:54:26,036 INFO    : =================================================================================================
2018-05-07 13:34:03,459 INFO    : =================================================================================================
2018-05-08 13:25:12,252 INFO    : =================================================================================================
2018-05-08 13:44:22,932 INFO    : =================================================================================================
2018-05-08 16:17:00,872 INFO    : =================================================================================================
2018-05-08 16:47:50,832 INFO    : =================================================================================================
2018-05-08 18:32:24,671 INFO    : =================================================================================================
2018-05-08 18:33:22,233 INFO    : =================================================================================================
2018-05-08 18:34:14,749 INFO    : =================================================================================================
2018-05-08 18:34:30,143 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 18:35:17,048 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 18:35:18,474 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 18:36:03,963 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 18:36:04,959 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 18:36:18,459 INFO    : =================================================================================================
2018-05-08 18:36:50,297 INFO    : EM (start) distrib_nb: 8 1/2 gain: nan
2018-05-08 18:36:53,693 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 18:37:05,122 INFO    : =================================================================================================
2018-05-08 18:37:26,132 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 18:37:36,515 INFO    : EM (continu) distrib_nb: 8 2/2 gain: nan
2018-05-08 18:37:41,251 INFO    : EM (start) distrib_nb: 8 1/2 gain: nan
2018-05-08 18:38:12,225 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 18:38:22,693 INFO    : EM (start) distrib_nb: 16 1/4 gain: nan
2018-05-08 18:38:29,562 INFO    : EM (continu) distrib_nb: 8 2/2 gain: nan
2018-05-08 18:38:58,413 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 18:39:09,054 INFO    : EM (continu) distrib_nb: 16 2/4 gain: nan
2018-05-08 18:39:16,683 INFO    : EM (start) distrib_nb: 16 1/4 gain: nan
2018-05-08 18:39:47,712 INFO    : EM (start) distrib_nb: 8 1/2 gain: nan
2018-05-08 18:39:55,593 INFO    : EM (continu) distrib_nb: 16 3/4 gain: nan
2018-05-08 18:40:03,382 INFO    : EM (continu) distrib_nb: 16 2/4 gain: nan
2018-05-08 18:40:34,461 INFO    : EM (continu) distrib_nb: 8 2/2 gain: nan
2018-05-08 18:40:41,948 INFO    : EM (continu) distrib_nb: 16 4/4 gain: nan
2018-05-08 18:40:50,140 INFO    : EM (continu) distrib_nb: 16 3/4 gain: nan
2018-05-08 18:41:21,251 INFO    : EM (start) distrib_nb: 16 1/4 gain: nan
2018-05-08 18:41:28,581 INFO    : EM (start) distrib_nb: 32 1/4 gain: nan
2018-05-08 18:41:36,821 INFO    : EM (continu) distrib_nb: 16 4/4 gain: nan
2018-05-08 18:42:07,696 INFO    : EM (continu) distrib_nb: 16 2/4 gain: nan
2018-05-08 18:42:16,418 INFO    : EM (continu) distrib_nb: 32 2/4 gain: nan
2018-05-08 18:42:24,063 INFO    : EM (start) distrib_nb: 32 1/4 gain: nan
2018-05-08 18:42:47,435 INFO    : =================================================================================================
2018-05-08 18:46:02,941 INFO    : =================================================================================================
2018-05-08 18:46:36,887 INFO    : =================================================================================================
2018-05-08 18:47:04,878 INFO    : =================================================================================================
2018-05-08 18:47:11,045 INFO    : =================================================================================================
2018-05-08 19:04:02,783 INFO    : =================================================================
2018-05-08 19:29:43,924 INFO    : =================================================================================================
2018-05-08 19:29:51,867 INFO    : =================================================================================================
2018-05-08 19:30:52,524 INFO    : =================================================================================================
2018-05-08 19:30:57,241 INFO    : =================================================================================================
2018-05-08 19:32:05,236 INFO    : =================================================================
2018-05-08 19:32:17,716 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 19:32:18,452 INFO    : =================================================================
2018-05-08 19:33:20,356 INFO    : =================================================================================================
2018-05-08 19:33:32,632 INFO    : =================================================================================================
2018-05-08 19:34:42,098 INFO    : =================================================================================================
2018-05-08 19:53:04,877 INFO    : =================================================================
2018-05-08 19:54:55,803 INFO    : =================================================================================================
2018-05-08 19:55:46,791 INFO    : =================================================================================================
2018-05-08 20:12:44,690 INFO    : =================================================================
2018-05-08 20:13:03,521 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 20:14:19,237 INFO    : =================================================================================================
2018-05-08 20:14:24,144 INFO    : =================================================================================================
2018-05-08 20:14:54,740 INFO    : =================================================================
2018-05-08 20:16:35,701 INFO    : =================================================================================================
2018-05-08 20:17:05,244 INFO    : =================================================================
2018-05-08 20:17:30,349 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 20:17:30,393 INFO    : =================================================================
2018-05-08 20:17:57,678 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 20:17:57,695 INFO    : =================================================================
2018-05-08 20:18:24,074 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 20:18:24,111 INFO    : =================================================================
2018-05-08 20:19:51,479 INFO    : =================================================================================================
2018-05-08 20:32:07,406 INFO    : =================================================================
2018-05-08 21:27:21,797 INFO    : =================================================================================================
2018-05-08 21:38:52,975 INFO    : =================================================================
2018-05-08 21:46:40,507 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 21:46:40,523 INFO    : =================================================================
2018-05-08 21:47:22,965 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 21:47:22,970 INFO    : =================================================================
2018-05-08 21:48:04,134 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 21:48:04,151 INFO    : =================================================================
2018-05-08 21:48:46,476 INFO    : EM (start) distrib_nb: 8 1/2 gain: nan
2018-05-08 21:48:46,481 INFO    : =================================================================
2018-05-08 21:49:29,474 INFO    : EM (continu) distrib_nb: 8 2/2 gain: nan
2018-05-08 21:49:29,486 INFO    : =================================================================
2018-05-08 21:50:09,096 INFO    : =================================================================================================
2018-05-08 22:01:39,795 INFO    : =================================================================
2018-05-08 22:02:20,421 INFO    : EM (start) distrib_nb: 2 1/1 gain: nan
2018-05-08 22:02:20,434 INFO    : =================================================================
2018-05-08 22:03:05,708 INFO    : EM (start) distrib_nb: 4 1/2 gain: nan
2018-05-08 22:03:05,713 INFO    : =================================================================
2018-05-08 22:03:47,700 INFO    : EM (continu) distrib_nb: 4 2/2 gain: nan
2018-05-08 22:03:47,713 INFO    : =================================================================
2018-05-08 22:04:31,019 INFO    : EM (start) distrib_nb: 8 1/2 gain: nan
2018-05-08 22:04:31,023 INFO    : =================================================================
2018-05-08 22:05:09,022 INFO    : EM (continu) distrib_nb: 8 2/2 gain: nan
2018-05-08 22:05:09,040 INFO    : =================================================================
2018-05-08 22:05:49,296 INFO    : EM (start) distrib_nb: 16 1/4 gain: nan
2018-05-08 22:05:49,300 INFO    : =================================================================
2018-05-08 22:06:29,872 INFO    : EM (continu) distrib_nb: 16 2/4 gain: nan
2018-05-08 22:06:29,877 INFO    : =================================================================
2018-05-08 22:07:13,470 INFO    : EM (continu) distrib_nb: 16 3/4 gain: nan
2018-05-08 22:07:13,474 INFO    : =================================================================
2018-05-08 22:07:58,064 INFO    : EM (continu) distrib_nb: 16 4/4 gain: nan
2018-05-08 22:07:58,076 INFO    : =================================================================
2018-05-08 22:08:40,888 INFO    : EM (start) distrib_nb: 32 1/4 gain: nan
2018-05-08 22:08:40,893 INFO    : =================================================================
2018-05-08 22:09:24,352 INFO    : EM (continu) distrib_nb: 32 2/4 gain: nan
2018-05-08 22:09:24,356 INFO    : =================================================================
2018-05-08 22:10:08,937 INFO    : EM (continu) distrib_nb: 32 3/4 gain: nan
2018-05-08 22:10:08,942 INFO    : =================================================================
2018-05-08 22:10:36,942 INFO    : =================================================================================================
2018-05-08 22:32:05,493 INFO    : =================================================================
2018-05-08 22:37:28,806 INFO    : =================================================================================================
2018-05-08 22:49:21,940 INFO    : =================================================================
2018-05-09 08:54:54,859 INFO    : EM (start) distrib_nb: 2 1/1 gain: -547415941502691.312500
2018-05-09 08:54:54,916 INFO    : =================================================================
2018-05-09 09:09:44,604 INFO    : EM (start) distrib_nb: 4 1/2 gain: -502271168085804.562500
2018-05-09 09:09:44,621 INFO    : =================================================================
2018-05-09 09:24:27,540 INFO    : EM (break) distrib_nb: 4 2/2 gain: -9351998363517.250000
2018-05-09 09:24:27,591 INFO    : =================================================================
2018-05-09 09:39:41,287 INFO    : EM (start) distrib_nb: 8 1/2 gain: -476471750296401.312500
2018-05-09 09:39:41,304 INFO    : =================================================================
2018-05-09 09:54:59,495 INFO    : EM (break) distrib_nb: 8 2/2 gain: -545690272841.375000
2018-05-09 09:54:59,534 INFO    : =================================================================
2018-05-09 10:11:23,881 INFO    : EM (start) distrib_nb: 16 1/4 gain: -458174303655756.000000
2018-05-09 10:11:23,898 INFO    : =================================================================
2018-05-09 10:27:58,139 INFO    : EM (break) distrib_nb: 16 2/4 gain: -7152394522669.687500
2018-05-09 10:27:58,184 INFO    : =================================================================
2018-05-09 10:46:21,789 INFO    : EM (start) distrib_nb: 32 1/4 gain: -453175852100602.562500
2018-05-09 10:46:21,807 INFO    : =================================================================
2018-05-09 11:04:29,675 INFO    : EM (continu) distrib_nb: 32 2/4 gain: 12459131519979.062500
2018-05-09 11:04:29,693 INFO    : =================================================================
2018-05-09 17:20:52,543 INFO    : =================================================================================================
2018-05-09 17:21:07,311 INFO    : =================================================================================================
2018-05-09 17:25:18,903 INFO    : =================================================================================================
2018-05-09 17:25:24,720 INFO    : =================================================================================================
2018-05-09 17:29:28,711 INFO    : =================================================================================================
2018-05-09 17:49:13,177 INFO    : EM (start) distrib_nb: 2 1/1 gain: -887268647064895.125000
2018-05-09 18:03:34,509 INFO    : EM (start) distrib_nb: 4 1/2 gain: -733428033298964.375000
2018-05-09 18:18:12,756 INFO    : EM (continu) distrib_nb: 4 2/2 gain: 22282212416985.250000
2018-05-09 18:32:58,752 INFO    : EM (start) distrib_nb: 8 1/2 gain: -717724762353830.000000
2018-05-09 18:47:39,425 INFO    : EM (continu) distrib_nb: 8 2/2 gain: 59636227703891.250000
2018-05-09 19:03:13,734 INFO    : EM (start) distrib_nb: 16 1/4 gain: -658562443924574.375000
2018-05-09 19:18:21,665 INFO    : EM (continu) distrib_nb: 16 2/4 gain: 68006507323635.500000
2018-05-09 19:34:00,495 INFO    : EM (should break) distrib_nb: 16 3/4 gain: -52307712846448.000000
2018-05-09 19:49:19,558 INFO    : EM (continu) distrib_nb: 16 4/4 gain: 7401024072020.625000
2018-05-09 20:07:13,385 INFO    : EM (start) distrib_nb: 32 1/4 gain: -420904378717505.125000
2018-05-09 20:25:01,720 INFO    : EM (continu) distrib_nb: 32 2/4 gain: 25307808658300.125000
2018-05-09 20:42:58,161 INFO    : EM (continu) distrib_nb: 32 3/4 gain: 4318755945493.500000
2018-05-09 21:00:25,428 INFO    : EM (should break) distrib_nb: 32 4/4 gain: -2025542543287.937500
2018-05-09 21:21:08,987 INFO    : EM (start) distrib_nb: 64 1/4 gain: -385082949121129.625000
2018-05-09 21:41:28,390 INFO    : EM (continu) distrib_nb: 64 2/4 gain: 14001048483506.187500
2018-05-09 22:01:53,918 INFO    : EM (should break) distrib_nb: 64 3/4 gain: -8293637264566.062500
2018-05-09 22:22:12,426 INFO    : EM (should break) distrib_nb: 64 4/4 gain: -4913157432729.187500
2018-05-09 22:47:14,216 INFO    : EM (start) distrib_nb: 128 1/4 gain: -371718990182669.562500
2018-05-09 23:12:37,425 INFO    : EM (continu) distrib_nb: 128 2/4 gain: 338325895079.375000
2018-05-09 23:38:11,158 INFO    : EM (continu) distrib_nb: 128 3/4 gain: 7038972380027.562500
2018-05-10 00:03:38,465 INFO    : EM (continu) distrib_nb: 128 4/4 gain: 7065619808870.937500
2018-05-10 00:37:38,182 INFO    : EM (start) distrib_nb: 256 1/8 gain: -371875222067393.562500
2018-05-10 01:10:56,867 INFO    : EM (continu) distrib_nb: 256 2/8 gain: 11318445506799.687500
2018-05-10 01:44:40,189 INFO    : EM (continu) distrib_nb: 256 3/8 gain: 13221415712134.875000
2018-05-10 02:17:56,393 INFO    : EM (should break) distrib_nb: 256 4/8 gain: -6001578606835.750000
2018-05-10 02:50:59,313 INFO    : EM (continu) distrib_nb: 256 5/8 gain: 5672790622847.562500
2018-05-10 03:24:59,140 INFO    : EM (should break) distrib_nb: 256 6/8 gain: -6299204907327.750000
2018-05-10 03:59:50,183 INFO    : EM (should break) distrib_nb: 256 7/8 gain: -4951266472350.000000
2018-05-10 04:34:16,298 INFO    : EM (continu) distrib_nb: 256 8/8 gain: 10499969500366.187500
2018-05-10 05:24:54,569 INFO    : EM (start) distrib_nb: 512 1/8 gain: -356727817074721.062500
2018-05-10 06:14:50,195 INFO    : EM (continu) distrib_nb: 512 2/8 gain: 16398741139429.187500
2018-05-10 07:04:13,571 INFO    : EM (should break) distrib_nb: 512 3/8 gain: -966239582872.500000
2018-05-10 07:53:28,551 INFO    : EM (should break) distrib_nb: 512 4/8 gain: -4423255058475.562500
2018-05-10 08:43:13,862 INFO    : EM (should break) distrib_nb: 512 5/8 gain: -622608738870.750000
2018-05-10 09:32:33,693 INFO    : EM (continu) distrib_nb: 512 6/8 gain: 2136777297969.187500
2018-05-10 10:21:55,763 INFO    : EM (should break) distrib_nb: 512 7/8 gain: -8949905721435.562500
2018-05-10 11:10:56,441 INFO    : EM (continu) distrib_nb: 512 8/8 gain: 13607930622792.687500
2018-05-10 12:40:50,209 INFO    : EM (start) distrib_nb: 1024 1/8 gain: -351569338080774.687500
2018-05-10 14:11:31,829 INFO    : EM (continu) distrib_nb: 1024 2/8 gain: 7805423133050.562500
2018-05-10 15:41:40,751 INFO    : EM (continu) distrib_nb: 1024 3/8 gain: 1413779093156.250000
2018-05-10 17:11:21,120 INFO    : EM (should break) distrib_nb: 1024 4/8 gain: -1975678577595.500000
2018-05-10 18:41:29,384 INFO    : EM (should break) distrib_nb: 1024 5/8 gain: -5802330114529.562500
2018-05-10 20:12:04,144 INFO    : EM (continu) distrib_nb: 1024 6/8 gain: 5308860156935.375000
2018-05-10 21:42:34,639 INFO    : EM (should break) distrib_nb: 1024 7/8 gain: -6110746341993.250000
2018-05-10 23:11:39,736 INFO    : EM (continu) distrib_nb: 1024 8/8 gain: 21182201992742.750000
2018-05-11 01:40:14,575 INFO    : EM (start) distrib_nb: 2048 1/8 gain: -355955401832697.687500
2018-05-11 04:08:15,034 INFO    : EM (continu) distrib_nb: 2048 2/8 gain: 6209350270381.625000
2018-05-11 06:36:05,828 INFO    : EM (continu) distrib_nb: 2048 3/8 gain: 4532208297056.125000
2018-05-11 09:18:16,486 INFO    : EM (should break) distrib_nb: 2048 4/8 gain: -6620166593723.875000
2018-05-11 11:58:36,453 INFO    : EM (continu) distrib_nb: 2048 5/8 gain: 13067968457132.750000
2018-05-11 14:39:02,854 INFO    : EM (should break) distrib_nb: 2048 6/8 gain: -3173617327575.875000
2018-05-11 17:20:08,391 INFO    : EM (should break) distrib_nb: 2048 7/8 gain: -2653494848557.625000
2018-05-11 20:01:12,003 INFO    : EM (continu) distrib_nb: 2048 8/8 gain: 19034094196.437500
[trainUBM]  time: 181902.47 s
2018-05-11 21:58:51,301 INFO    : =================================================================================================
2018-05-11 21:59:42,081 INFO    : =================================================================================================
2018-05-11 22:03:21,916 INFO    : =================================================================================================
2018-05-11 22:09:11,557 INFO    : =================================================================================================
2018-05-11 22:10:55,996 INFO    : =================================================================================================
2018-05-11 22:13:58,634 INFO    : =================================================================================================
2018-05-12 09:12:40,993 INFO    : =================================================================================================
2018-05-12 09:15:42,920 INFO    : =================================================================================================
2018-05-12 11:24:26,025 INFO    : Estimate between class covariance, it 1 / 10
2018-05-12 18:13:26,796 INFO    : Estimate between class covariance, it 2 / 10
2018-05-13 01:01:41,268 INFO    : Estimate between class covariance, it 3 / 10
2018-05-13 07:25:34,434 INFO    : Estimate between class covariance, it 4 / 10
2018-05-13 14:22:04,529 INFO    : Estimate between class covariance, it 5 / 10
2018-05-13 21:22:27,795 INFO    : Estimate between class covariance, it 6 / 10
2018-05-14 04:27:19,088 INFO    : Estimate between class covariance, it 7 / 10
2018-05-14 11:37:56,137 INFO    : Estimate between class covariance, it 8 / 10
2018-05-14 18:25:40,455 INFO    : Estimate between class covariance, it 9 / 10
2018-05-15 01:41:02,824 INFO    : Estimate between class covariance, it 10 / 10
2018-05-15 13:07:19,175 INFO    : =================================================================================================
2018-05-15 13:08:49,153 INFO    : =================================================================================================
[End TV EM algorithm]  time: 25921.53 s
[learnTV]  time: 250132.72 s
[Begin background]=============================================
[End background]  time: 12091.64 s
[Begin enroll_test]=============================================
[End enroll_test]  time: 3160.78 s
[extractIV]  time: 15252.47 s
=================================================================================================
[Begin score/cos_10s]=============================================
[End score/cos_10s]  time: 53.47 s
[Begin score/cos_wccn_10s]=============================================
[End score/cos_wccn_10s]  time: 12.81 s
[Begin score/cos_lda_10s]=============================================
[End score/cos_lda_10s]  time: 11.65 s
[Begin score/cos_lda_wccn_10s]=============================================
[End score/cos_lda_wccn_10s]  time: 6.62 s
[LDA_WCCN_cos_Score]  time: 86.71 s
[mahalanobis_distance_Score]  time: 50.66 s
[Begin score/2covar_10s]=============================================
[End score/2covar_10s]  time: 47.66 s
[Begin score/2covar_sphernorm_10s]=============================================
[End score/2covar_sphernorm_10s]  time: 54.43 s
[two_covariance_Score]  time: 102.49 s
[Begin plda/plda_sphernorm_10s]=============================================
[End plda/plda_sphernorm_10s]  time: 4.75 s
2018-05-15 19:35:29,390 INFO    : =================================================================================================
2018-05-15 19:35:29,390 INFO    : =================================================================================================
2018-05-15 19:35:29,390 INFO    : =================================================================================================
2018-05-15 19:35:29,390 INFO    : =================================================================================================
2018-05-15 19:35:29,390 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,391 INFO    : =================================================================================================
2018-05-15 19:35:29,392 INFO    : =================================================================================================
2018-05-15 19:35:29,392 INFO    : =================================================================================================
2018-05-15 19:35:29,392 INFO    : =================================================================================================
2018-05-15 19:35:29,392 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,393 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,394 INFO    : =================================================================================================
2018-05-15 19:35:29,395 INFO    : =================================================================================================
2018-05-15 19:35:29,395 INFO    : =================================================================================================
2018-05-15 19:35:29,395 INFO    : =================================================================================================
2018-05-15 19:35:29,395 INFO    : =================================================================================================
2018-05-15 19:35:29,396 INFO    : =================================================================================================
2018-05-15 19:35:29,397 INFO    : =================================================================================================
2018-05-15 19:35:29,398 INFO    : =================================================================================================
2018-05-15 19:35:29,398 INFO    : =================================================================================================
2018-05-15 19:35:29,398 INFO    : =================================================================================================
2018-05-15 19:35:29,427 INFO    : =================================================================================================
2018-05-15 19:35:29,439 INFO    : =================================================================================================
2018-05-15 19:56:16,488 INFO    : =================================================================================================
2018-05-15 19:56:16,490 INFO    : =================================================================================================
2018-05-15 19:56:16,490 INFO    : =================================================================================================
2018-05-15 19:56:16,491 INFO    : =================================================================================================
2018-05-15 19:56:16,491 INFO    : =================================================================================================
2018-05-15 19:56:16,492 INFO    : =================================================================================================
2018-05-15 19:56:16,492 INFO    : =================================================================================================
2018-05-15 19:56:16,492 INFO    : =================================================================================================
2018-05-15 19:56:16,492 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,493 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,494 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,495 INFO    : =================================================================================================
2018-05-15 19:56:16,496 INFO    : =================================================================================================
2018-05-15 19:56:16,497 INFO    : =================================================================================================
2018-05-15 19:56:16,507 INFO    : =================================================================================================
2018-05-15 19:56:16,509 INFO    : =================================================================================================
2018-05-15 19:56:16,514 INFO    : =================================================================================================
2018-05-15 19:56:16,518 INFO    : =================================================================================================
2018-05-15 19:56:16,536 INFO    : =================================================================================================
2018-05-15 20:28:29,589 INFO    : =================================================================================================
2018-05-15 20:28:29,591 INFO    : =================================================================================================
2018-05-15 20:28:29,591 INFO    : =================================================================================================
2018-05-15 20:28:29,591 INFO    : =================================================================================================
2018-05-15 20:28:29,591 INFO    : =================================================================================================
2018-05-15 20:28:29,592 INFO    : =================================================================================================
2018-05-15 20:28:29,592 INFO    : =================================================================================================
2018-05-15 20:28:29,592 INFO    : =================================================================================================
2018-05-15 20:28:29,592 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,593 INFO    : =================================================================================================
2018-05-15 20:28:29,594 INFO    : =================================================================================================
2018-05-15 20:28:29,594 INFO    : =================================================================================================
2018-05-15 20:28:29,594 INFO    : =================================================================================================
